Airline,AirlineID,Source airport,Source airport ID,Destination airport,Destination airport ID,Role,Equipment
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,AUS,3673,CA,737
AA,AAL,AUS,3673,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MCO,3878,CA,737
AA,AAL,MCO,3878,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,RDU,3626,CA,737
AA,AAL,RDU,3626,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MCO,3878,CA,737
AA,AAL,MCO,3878,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,PBI,3722,CA,737
AA,AAL,PBI,3722,DFW,3670,CA,737
AA,AAL,DFW,3670,SAN,3731,CA,737
AA,AAL,SAN,3731,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LGA,3697,DH,737
AA,AAL,LGA,3697,MIA,3576,CA,737
AA,AAL,MIA,3576,MCO,3878,DH,757
AA,AAL,MCO,3878,ORD,3830,CA,737
AA,AAL,ORD,3830,RDU,3626,DH,S80
AA,AAL,RDU,3626,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,MEX,1824,CA,737
AA,AAL,MEX,1824,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SAN,3731,CA,737
AA,AAL,SAN,3731,DFW,3670,CA,737
AA,AAL,DFW,3670,ATL,3682,CA,737
AA,AAL,ATL,3682,MIA,3576,CA,737
AA,AAL,MIA,3576,MSY,3861,CA,737
AA,AAL,MSY,3861,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BNA,3690,DH,S80
AA,AAL,BNA,3690,DFW,3670,CA,737
AA,AAL,DFW,3670,MCO,3878,CA,737
AA,AAL,MCO,3878,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,SEA,3577,CA,737
AA,AAL,SEA,3577,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,SEA,3577,CA,737
AA,AAL,SEA,3577,DFW,3670,CA,737
AA,AAL,DFW,3670,RSW,3793,CA,737
AA,AAL,RSW,3793,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,MIA,3576,CA,737
AA,AAL,FLL,3533,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,STL,3678,CA,737
AA,AAL,STL,3678,MIA,3576,CA,737
AA,AAL,MIA,3576,TPA,3646,CA,737
AA,AAL,TPA,3646,MIA,3576,CA,737
AA,AAL,MIA,3576,PHX,3462,CA,737
AA,AAL,PHX,3462,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,IAH,3550,CA,737
AA,AAL,IAH,3550,MIA,3576,CA,737
AA,AAL,MIA,3576,MIA,3576,CA,737
AA,AAL,MIA,3576,TPA,3646,CA,737
AA,AAL,TPA,3646,DFW,3670,CA,737
AA,AAL,DFW,3670,MCO,3878,CA,737
AA,AAL,MCO,3878,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,SFO,3469,CA,737
AA,AAL,SFO,3469,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,TPA,3646,CA,737
AA,AAL,TPA,3646,MIA,3576,CA,737
AA,AAL,MIA,3576,DCA,3520,CA,737
AA,AAL,DCA,3520,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,FLL,3533,CA,737
AA,AAL,FLL,3533,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,TPA,3646,CA,737
AA,AAL,TPA,3646,MIA,3576,CA,737
AA,AAL,MIA,3576,DCA,3520,CA,737
AA,AAL,DCA,3520,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,DTW,3645,CA,737
AA,AAL,DTW,3645,MIA,3576,CA,737
AA,AAL,MIA,3576,DTW,3645,CA,737
AA,AAL,DTW,3645,MIA,3576,CA,737
AA,AAL,MIA,3576,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,PDX,3720,CA,737
AA,AAL,PDX,3720,ORD,3830,CA,737
AA,AAL,ORD,3830,FLL,3533,CA,737
AA,AAL,FLL,3533,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SJD,1840,CA,737
AA,AAL,SJD,1840,ORD,3830,CA,737
AA,AAL,ORD,3830,JFK,3797,CA,737
AA,AAL,JFK,3797,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,TPA,3646,CA,737
AA,AAL,TPA,3646,DFW,3670,CA,737
AA,AAL,DFW,3670,IAH,3550,DH,S80
AA,AAL,IAH,3550,IAH,3550,CA,737
AA,AAL,IAH,3550,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,TPA,3646,CA,737
AA,AAL,TPA,3646,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,LAS,3877,CA,737
AA,AAL,LAS,3877,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,PDX,3720,CA,737
AA,AAL,PDX,3720,ORD,3830,CA,737
AA,AAL,ORD,3830,DCA,3520,CA,737
AA,AAL,DCA,3520,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SAN,3731,CA,737
AA,AAL,SAN,3731,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SAN,3731,CA,737
AA,AAL,SAN,3731,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MIA,3576,CA,737
AA,AAL,MIA,3576,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MIA,3576,CA,737
AA,AAL,MIA,3576,LAS,3877,DH,737
AA,AAL,LAS,3877,DFW,3670,DH,737
AA,AAL,DFW,3670,BOS,3448,DH,757
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MIA,3576,CA,737
AA,AAL,MIA,3576,LAS,3877,CA,737
AA,AAL,LAS,3877,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MIA,3576,CA,737
AA,AAL,MIA,3576,LAS,3877,CA,737
AA,AAL,LAS,3877,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MIA,3576,CA,737
AA,AAL,MIA,3576,LAS,3877,CA,737
AA,AAL,LAS,3877,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,JFK,3797,CA,737
AA,AAL,JFK,3797,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,YYZ,193,CA,737
AA,AAL,YYZ,193,LAX,3484,CA,737
AA,AAL,LAX,3484,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,LAS,3877,CA,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,RNO,3807,CA,737
AA,AAL,RNO,3807,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,LAS,3877,CA,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,IAH,3550,CA,737
AA,AAL,IAH,3550,DFW,3670,DH,737
AA,AAL,DFW,3670,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,DCA,3520,CA,737
AA,AAL,DCA,3520,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,TPA,3646,CA,737
AA,AAL,TPA,3646,DFW,3670,CA,737
AA,AAL,DFW,3670,RNO,3807,CA,737
AA,AAL,RNO,3807,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,DH,737
AA,AAL,DFW,3670,LAS,3877,DH,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,RNO,3807,CA,737
AA,AAL,RNO,3807,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,LAS,3877,CA,737
AA,AAL,LAS,3877,LAX,3484,CA,737
AA,AAL,LAX,3484,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,DH,757
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,JFK,3797,CA,737
AA,AAL,JFK,3797,DFW,3670,DH,737
AA,AAL,DFW,3670,LAS,3877,CA,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,LAS,3877,CA,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,LAS,3877,CA,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,LAS,3877,CA,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,PHX,3462,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,DH,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,DFW,3670,CA,737
AA,AAL,DFW,3670,AUS,3673,CA,737
AA,AAL,AUS,3673,LAX,3484,CA,737
AA,AAL,LAX,3484,LAS,3877,CA,737
AA,AAL,LAS,3877,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,LAS,3877,CA,737
AA,AAL,LAS,3877,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,DFW,3670,CA,737
AA,AAL,DFW,3670,AUS,3673,CA,737
AA,AAL,AUS,3673,LAX,3484,CA,737
AA,AAL,LAX,3484,LAS,3877,CA,737
AA,AAL,LAS,3877,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,LAS,3877,CA,737
AA,AAL,LAS,3877,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,LAS,3877,CA,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,CLT,3876,CA,737
AA,AAL,CLT,3876,CLT,3876,CA,737
AA,AAL,CLT,3876,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,DEN,3751,CA,737
AA,AAL,DEN,3751,ORD,3830,CA,737
AA,AAL,ORD,3830,SJC,3748,CA,737
AA,AAL,SJC,3748,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,DEN,3751,CA,737
AA,AAL,DEN,3751,ORD,3830,CA,737
AA,AAL,ORD,3830,SJC,3748,CA,737
AA,AAL,SJC,3748,SJC,3748,CA,737
AA,AAL,SJC,3748,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,DH,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,MCO,3878,CA,737
AA,AAL,MCO,3878,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,DH,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAS,3877,CA,737
AA,AAL,LAS,3877,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MCO,3878,CA,737
AA,AAL,MCO,3878,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,IAH,3550,CA,737
AA,AAL,IAH,3550,CLT,3876,CA,737
AA,AAL,CLT,3876,MIA,3576,CA,737
AA,AAL,MIA,3576,MCO,3878,CA,737
AA,AAL,MCO,3878,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,ORD,3830,CA,737
AA,AAL,ORD,3830,TPA,3646,CA,737
AA,AAL,TPA,3646,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,FLL,3533,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,FLL,3533,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,FLL,3533,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,CLT,3876,CA,737
AA,AAL,CLT,3876,DFW,3670,CA,737
AA,AAL,DFW,3670,AUS,3673,CA,737
AA,AAL,AUS,3673,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,CLT,3876,CA,737
AA,AAL,CLT,3876,DFW,3670,CA,737
AA,AAL,DFW,3670,AUS,3673,CA,737
AA,AAL,AUS,3673,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,CLT,3876,CA,737
AA,AAL,CLT,3876,DFW,3670,CA,737
AA,AAL,DFW,3670,AUS,3673,CA,737
AA,AAL,AUS,3673,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,CLT,3876,CA,737
AA,AAL,CLT,3876,DFW,3670,CA,737
AA,AAL,DFW,3670,AUS,3673,CA,737
AA,AAL,AUS,3673,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,DH,757
AA,AAL,DFW,3670,SEA,3577,DH,737
AA,AAL,SEA,3577,JFK,3797,CA,737
AA,AAL,JFK,3797,ORD,3830,CA,737
AA,AAL,ORD,3830,DCA,3520,CA,737
AA,AAL,DCA,3520,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,SAN,3731,CA,737
AA,AAL,SAN,3731,DFW,3670,CA,737
AA,AAL,DFW,3670,AUS,3673,CA,737
AA,AAL,AUS,3673,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,DFW,3670,CA,737
AA,AAL,DFW,3670,YUL,146,CA,737
AA,AAL,YUL,146,DFW,3670,CA,737
AA,AAL,PHX,3462,MIA,3576,CA,737
AA,AAL,MIA,3576,TPA,3646,CA,737
AA,AAL,TPA,3646,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,DH,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,TPA,3646,CA,737
AA,AAL,TPA,3646,MIA,3576,CA,737
AA,AAL,MIA,3576,LAS,3877,CA,737
AA,AAL,LAS,3877,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,SEA,3577,CA,737
AA,AAL,SEA,3577,ORD,3830,CA,737
AA,AAL,ORD,3830,MCO,3878,CA,737
AA,AAL,MCO,3878,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,CLT,3876,CA,737
AA,AAL,CLT,3876,MIA,3576,CA,737
AA,AAL,MIA,3576,ORD,3830,CA,737
AA,AAL,ORD,3830,JFK,3797,CA,737
AA,AAL,JFK,3797,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,DEN,3751,CA,737
AA,AAL,DEN,3751,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,MEX,1824,CA,737
AA,AAL,MEX,1824,MEX,1824,CA,737
AA,AAL,MEX,1824,DFW,3670,CA,737
AA,AAL,DFW,3670,MEX,1824,CA,737
AA,AAL,MEX,1824,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,LAS,3877,CA,737
AA,AAL,LAS,3877,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,DH,737
AA,AAL,DFW,3670,PBI,3722,CA,737
AA,AAL,PBI,3722,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,FLL,3533,CA,737
AA,AAL,FLL,3533,DFW,3670,CA,737
AA,AAL,DFW,3670,MEX,1824,CA,737
AA,AAL,MEX,1824,DFW,3670,CA,737
AA,AAL,DFW,3670,LAS,3877,CA,737
AA,AAL,LAS,3877,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
